time,P,Q,R,Phi,The,Psi,U,V,W,X,Y,Z,RPM1,RPM2,RPM3,RPM4,mc1,mc2,mc3,mc4,Phi_cmd,The_cmd,Psi_cmd,Alt_cmd
2.34,0,0,0,0,0,0,0,0,0.0420655479828265,0,0,3.04268704894903,4107.07722451437,4107.07722451437,4107.07722451437,4107.07722451437,38.8474736985925,38.8474736985925,38.8474736985925,38.8474736985925,0,0,0,3.048
2.36,0,0,0,0,0,0,0,0,0.0419459314382601,0,0,3.04352717989484,4106.97563682997,4106.97563682997,4106.97563682997,4106.97563682997,38.846279717914,38.846279717914,38.846279717914,38.846279717914,0,0,0,3.048
2.38,0,0,0,0,0,0,0,0,0.0418166826878458,0,0,3.04436482195914,4106.87554851449,4106.87554851449,4106.87554851449,4106.87554851449,38.8451042822939,38.8451042822939,38.8451042822939,38.8451042822939,0,0,0,3.048
2.4,0,0,0,0,0,0,0,0,0.0416779450610045,0,0,3.0451997839314,4106.77695698032,4106.77695698032,4106.77695698032,4106.77695698032,38.8439473576073,38.8439473576073,38.8439473576073,38.8439473576073,0,0,0,3.048
2.42,0,0,0,0,0,0,0,0,0.0415298616276168,0,0,3.04603187746509,4106.67985959747,4106.67985959747,4106.67985959747,4106.67985959747,38.842808909026,38.842808909026,38.842808909026,38.842808909026,0,0,0,3.048
2.44,0,0,0,0,0,0,0,0,0.0413725751939831,0,0,3.04686091707242,4106.58425368996,4106.58425368996,4106.58425368996,4106.58425368996,38.8416889009801,38.8416889009801,38.8416889009801,38.8416889009801,0,0,0,3.048
2.46,0,0,0,0,0,0,0,0,0.0412062282984389,0,0,3.04768672011909,4106.49013653228,4106.49013653228,4106.49013653228,4106.49013653228,38.8405872971186,38.8405872971186,38.8405872971186,38.8405872971186,0,0,0,3.048
2.48,0,0,0,0,0,0,0,0,0.0410309632066384,0,0,3.04850910681883,4106.39750534594,4106.39750534594,4106.39750534594,4106.39750534594,38.8395040602734,38.8395040602734,38.8395040602734,38.8395040602734,0,0,0,3.048
2.5,0,0,0,0,0,0,0,0,0.0408469219065163,0,0,3.04932790022791,4106.30635729618,4106.30635729618,4106.30635729618,4106.30635729618,38.8384391524231,38.8384391524231,38.8384391524231,38.8384391524231,0,0,0,3.048
2.52,0,0,0,0,0,0,0,0,0.0406542461029396,0,0,3.05014292623955,4106.2166894888,4106.2166894888,4106.2166894888,4106.2166894888,38.8373925346593,38.8373925346593,38.8373925346593,38.8373925346593,0,0,0,3.048
2.54,0,0,0,0,0,0,0,0,0.0404530772120614,0,0,3.05095401357818,4106.12849896712,4106.12849896712,4106.12849896712,4106.12849896712,38.8363641671538,38.8363641671538,38.8363641671538,38.8363641671538,0,0,0,3.048
2.56,0,0,0,0,0,0,0,0,0.0402435563553864,0,0,3.05176099379364,4106.04178270895,4106.04178270895,4106.04178270895,4106.04178270895,38.8353540091269,38.8353540091269,38.8353540091269,38.8353540091269,0,0,0,3.048
2.58,0,0,0,0,0,0,0,0,0.0400258243535596,0,0,3.05256370125517,4105.95653762382,4105.95653762382,4105.95653762382,4105.95653762382,38.8343620188175,38.8343620188175,38.8343620188175,38.8343620188175,0,0,0,3.048
2.6,0,0,0,0,0,0,0,0,0.039800021719889,0,0,3.05336197314538,4105.87276055024,4105.87276055024,4105.87276055024,4105.87276055024,38.8333881534543,38.8333881534543,38.8333881534543,38.8333881534543,0,0,0,3.048
2.62,0,0,0,0,0,0,0,0,0.0395662886536117,0,0,3.05415564945402,4105.79044825304,4105.79044825304,4105.79044825304,4105.79044825304,38.8324323692279,38.8324323692279,38.8324323692279,38.8324323692279,0,0,0,3.048
2.64,0,0,0,0,0,0,0,0,0.0393247650329146,0,0,3.05494457297162,4105.70959742089,4105.70959742089,4105.70959742089,4105.70959742089,38.8314946212647,38.8314946212647,38.8314946212647,38.8314946212647,0,0,0,3.048
2.66,0,0,0,0,0,0,0,0,0.0390755904077194,0,0,3.055728589283,4105.63020466386,4105.63020466386,4105.63020466386,4105.63020466386,38.8305748636016,38.8305748636016,38.8305748636016,38.8305748636016,0,0,0,3.048
2.68,0,0,0,0,0,0,0,0,0.0388189039922421,0,0,3.05650754676064,4105.55226651116,4105.55226651116,4105.55226651116,4105.55226651116,38.8296730491623,38.8296730491623,38.8296730491623,38.8296730491623,0,0,0,3.048
2.7,0,0,0,0,0,0,0,0,0.0385548446573357,0,0,3.05728129655789,4105.47577940887,4105.47577940887,4105.47577940887,4105.47577940887,38.8287891297341,38.8287891297341,38.8287891297341,38.8287891297341,0,0,0,3.048
2.72,0,0,0,0,0,0,0,0,0.0382835509226275,0,0,3.058049692602,4105.40073971786,4105.40073971786,4105.40073971786,4105.40073971786,38.8279230559468,38.8279230559468,38.8279230559468,38.8279230559468,0,0,0,3.048
2.74,0,0,0,0,0,0,0,0,0.0380051609484582,0,0,3.05881259158705,4105.32714371181,4105.32714371181,4105.32714371181,4105.32714371181,38.8270747772521,38.8270747772521,38.8270747772521,38.8270747772521,0,0,0,3.048
2.76,0,0,0,0,0,0,0,0,0.037719812527634,0,0,3.05956985296667,4105.25498757524,4105.25498757524,4105.25498757524,4105.25498757524,38.8262442419038,38.8262442419038,38.8262442419038,38.8262442419038,0,0,0,3.048
2.78,0,0,0,0,0,0,0,0,0.0374276430769994,0,0,3.06032133894659,4105.18426740172,4105.18426740172,4105.18426740172,4105.18426740172,38.8254313969404,38.8254313969404,38.8254313969404,38.8254313969404,0,0,0,3.048
2.8,0,0,0,0,0,0,0,0,0.0371287896288403,0,0,3.06106691447705,4105.11497919215,4105.11497919215,4105.11497919215,4105.11497919215,38.8246361881672,38.8246361881672,38.8246361881672,38.8246361881672,0,0,0,3.048
2.82,0,0,0,0,0,0,0,0,0.0368233888221265,0,0,3.061806447245,4105.04711885309,4105.04711885309,4105.04711885309,4105.04711885309,38.8238585601403,38.8238585601403,38.8238585601403,38.8238585601403,0,0,0,3.048
2.84,0,0,0,0,0,0,0,0,0.0365115768936008,0,0,3.0625398076662,4104.98068219528,4104.98068219528,4104.98068219528,4104.98068219528,38.8230984561523,38.8230984561523,38.8230984561523,38.8230984561523,0,0,0,3.048
2.86,0,0,0,0,0,0,0,0,0.0361934896687248,0,0,3.06326686887703,4104.9156649321,4104.9156649321,4104.9156649321,4104.9156649321,38.822355818217,38.822355818217,38.822355818217,38.822355818217,0,0,0,3.048
2.88,0,0,0,0,0,0,0,0,0.0358692625524886,0,0,3.06398750672617,4104.85206267825,4104.85206267825,4104.85206267825,4104.85206267825,38.8216305870575,38.8216305870575,38.8216305870575,38.8216305870575,0,0,0,3.048
2.9,0,0,0,0,0,0,0,0,0.0355390305200936,0,0,3.06470159976614,4104.78987094846,4104.78987094846,4104.78987094846,4104.78987094846,38.8209227020936,38.8209227020936,38.8209227020936,38.8209227020936,0,0,0,3.048
2.92,0,0,0,0,0,0,0,0,0.0352029281075151,0,0,3.06540902924459,4104.72908515628,4104.72908515628,4104.72908515628,4104.72908515628,38.8202321014309,38.8202321014309,38.8202321014309,38.8202321014309,0,0,0,3.048
2.94,0,0,0,0,0,0,0,0,0.0348610894019538,0,0,3.06610967909542,4104.66970061295,4104.66970061295,4104.66970061295,4104.66970061295,38.8195587218506,38.8195587218506,38.8195587218506,38.8195587218506,0,0,0,3.048
2.96,0,0,0,0,0,0,0,0,0.0345136480321829,0,0,3.06680343592969,4104.61171252638,4104.61171252638,4104.61171252638,4104.61171252638,38.8189024988004,38.8189024988004,38.8189024988004,38.8189024988004,0,0,0,3.048
2.98,0,0,0,0,0,0,0,0,0.0341607371587997,0,0,3.06749018902637,4104.55511600018,4104.55511600018,4104.55511600018,4104.55511600018,38.8182633663863,38.8182633663863,38.8182633663863,38.8182633663863,0,0,0,3.048
3,0,0,0,0,0,0,0,0,0.0338024894643876,0,0,3.06816983032291,4104.49990603277,4104.49990603277,4104.49990603277,4104.49990603277,38.8176412573652,38.8176412573652,38.8176412573652,38.8176412573652,0,0,0,3.048
3.02,0,0,0,0,0,0,0,0,0.0334390371435972,0,0,3.06884225440551,4104.4460775166,4104.4460775166,4104.4460775166,4104.4460775166,38.8170361031384,38.8170361031384,38.8170361031384,38.8170361031384,0,0,0,3.048
3.04,0,0,0,0,0,0,0,0,0.0330705118931529,0,0,3.06950735849932,4104.39362523739,4104.39362523739,4104.39362523739,4104.39362523739,38.8164478337459,38.8164478337459,38.8164478337459,38.8164478337459,0,0,0,3.048
3.06,0,0,0,0,0,0,0,0,0.0326970449017923,0,0,3.07016504245837,4104.34254387347,4104.34254387347,4104.34254387347,4104.34254387347,38.8158763778621,38.8158763778621,38.8158763778621,38.8158763778621,0,0,0,3.048
3.08,0,0,0,0,0,0,0,0,0.0323187668401453,0,0,3.07081520875529,4104.29282799525,4104.29282799525,4104.29282799525,4104.29282799525,38.8153216627914,38.8153216627914,38.8153216627914,38.8153216627914,0,0,0,3.048
3.1,0,0,0,0,0,0,0,0,0.03193580785056,0,0,3.07145776247085,4104.24447206463,4104.24447206463,4104.24447206463,4104.24447206463,38.8147836144652,38.8147836144652,38.8147836144652,38.8147836144652,0,0,0,3.048
3.12,0,0,0,0,0,0,0,0,0.0315482975368813,0,0,3.07209261128332,4104.19747043461,4104.19747043461,4104.19747043461,4104.19747043461,38.8142621574402,38.8142621574402,38.8142621574402,38.8142621574402,0,0,0,3.048
3.14,0,0,0,0,0,0,0,0,0.0311563649541897,0,0,3.07271966545757,4104.15181734889,4104.15181734889,4104.15181734889,4104.15181734889,38.8137572148961,38.8137572148961,38.8137572148961,38.8137572148961,0,0,0,3.048
3.16,0,0,0,0,0,0,0,0,0.0307601385985061,0,0,3.07333883783398,4104.10750694159,4104.10750694159,4104.10750694159,4104.10750694159,38.8132687086352,38.8132687086352,38.8132687086352,38.8132687086352,0,0,0,3.048
3.18,0,0,0,0,0,0,0,0,0.030359746396469,0,0,3.07395004381719,4104.06453323695,4104.06453323695,4104.06453323695,4104.06453323695,38.8127965590829,38.8127965590829,38.8127965590829,38.8127965590829,0,0,0,3.048
3.2,0,0,0,0,0,0,0,0,0.0299553156949905,0,0,3.0745532013646,4104.02289014923,4104.02289014923,4104.02289014923,4104.02289014923,38.8123406852878,38.8123406852878,38.8123406852878,38.8123406852878,0,0,0,3.048
3.22,0,0,0,0,0,0,0,0,0.0295469732508973,0,0,3.07514823097466,4103.98257148253,4103.98257148253,4103.98257148253,4103.98257148253,38.8119010049236,38.8119010049236,38.8119010049236,38.8119010049236,0,0,0,3.048
3.24,0,0,0,0,0,0,0,0,0.0291348452205613,0,0,3.07573505567496,4103.94357093077,4103.94357093077,4103.94357093077,4103.94357093077,38.8114774342914,38.8114774342914,38.8114774342914,38.8114774342914,0,0,0,3.048
3.26,0,0,0,0,0,0,0,0,0.0287190571495286,0,0,3.07631360101014,4103.90588207767,4103.90588207767,4103.90588207767,4103.90588207767,38.8110698883223,38.8110698883223,38.8110698883223,38.8110698883223,0,0,0,3.048
3.28,0,0,0,0,0,0,0,0,0.0282997339621482,0,0,3.07688379502955,4103.86949839687,4103.86949839687,4103.86949839687,4103.86949839687,38.8106782805815,38.8106782805815,38.8106782805815,38.8106782805815,0,0,0,3.048
3.3,0,0,0,0,0,0,0,0,0.0278769999512111,0,0,3.07744556827473,4103.83441325201,4103.83441325201,4103.83441325201,4103.83441325201,38.8103025232722,38.8103025232722,38.8103025232722,38.8103025232722,0,0,0,3.048
3.32,0,0,0,0,0,0,0,0,0.0274509787676006,0,0,3.07799885376668,4103.80061989692,4103.80061989692,4103.80061989692,4103.80061989692,38.8099425272406,38.8099425272406,38.8099425272406,38.8099425272406,0,0,0,3.048
3.34,0,0,0,0,0,0,0,0,0.0270217934099622,0,0,3.0785435869929,4103.76811147589,4103.76811147589,4103.76811147589,4103.76811147589,38.8095982019819,38.8095982019819,38.8095982019819,38.8095982019819,0,0,0,3.048
3.36,0,0,0,0,0,0,0,0,0.0265895662143977,0,0,3.07907970589427,4103.7368810239,4103.7368810239,4103.7368810239,4103.7368810239,38.809269455646,38.809269455646,38.809269455646,38.809269455646,0,0,0,3.048
3.38,0,0,0,0,0,0,0,0,0.0261544188441872,0,0,3.07960715085167,4103.70692146707,4103.70692146707,4103.70692146707,4103.70692146707,38.8089561950446,38.8089561950446,38.8089561950446,38.8089561950446,0,0,0,3.048
3.4,0,0,0,0,0,0,0,0,0.0257164722795469,0,0,3.08012586467244,4103.67822562295,4103.67822562295,4103.67822562295,4103.67822562295,38.8086583256586,38.8086583256586,38.8086583256586,38.8086583256586,0,0,0,3.048
3.42,0,0,0,0,0,0,0,0,0.0252758468074239,0,0,3.08063579257661,4103.65078620106,4103.65078620106,4103.65078620106,4103.65078620106,38.8083757516463,38.8083757516463,38.8083757516463,38.8083757516463,0,0,0,3.048
3.44,0,0,0,0,0,0,0,0,0.0248326620113364,0,0,3.08113688218293,4103.62459580333,4103.62459580333,4103.62459580333,4103.62459580333,38.8081083758517,38.8081083758517,38.8081083758517,38.8081083758517,0,0,0,3.048
3.46,0,0,0,0,0,0,0,0,0.0243870367612621,0,0,3.0816290834947,4103.5996469247,4103.5996469247,4103.5996469247,4103.5996469247,38.8078560998139,38.8078560998139,38.8078560998139,38.8078560998139,0,0,0,3.048
3.48,0,0,0,0,0,0,0,0,0.0239390892035792,0,0,3.0821123488854,4103.5759319537,4103.5759319537,4103.5759319537,4103.5759319537,38.8076188237769,38.8076188237769,38.8076188237769,38.8076188237769,0,0,0,3.048
3.5,0,0,0,0,0,0,0,0,0.0234889367510661,0,0,3.08258663308413,4103.55344317307,4103.55344317307,4103.55344317307,4103.55344317307,38.8073964466995,38.8073964466995,38.8073964466995,38.8073964466995,0,0,0,3.048
3.52,0,0,0,0,0,0,0,0,0.0230366960729622,0,0,3.08305189316081,4103.53217276053,4103.53217276053,4103.53217276053,4103.53217276053,38.8071888662663,38.8071888662663,38.8071888662663,38.8071888662663,0,0,0,3.048
3.54,0,0,0,0,0,0,0,0,0.022582483085096,0,0,3.08350808851125,4103.51211278942,4103.51211278942,4103.51211278942,4103.51211278942,38.8069959788993,38.8069959788993,38.8069959788993,38.8069959788993,0,0,0,3.048
3.56,0,0,0,0,0,0,0,0,0.0221264129400829,0,0,3.08395518084193,4103.49325522958,4103.49325522958,4103.49325522958,4103.49325522958,38.806817679769,38.806817679769,38.806817679769,38.806817679769,0,0,0,3.048
3.58,0,0,0,0,0,0,0,0,0.0216686000175995,0,0,3.0843931341547,4103.4755919481,4103.4755919481,4103.4755919481,4103.4755919481,38.8066538628072,38.8066538628072,38.8066538628072,38.8066538628072,0,0,0,3.048
3.6,0,0,0,0,0,0,0,0,0.021209157914734,0,0,3.08482191473118,4103.45911471022,4103.45911471022,4103.45911471022,4103.45911471022,38.80650442072,38.80650442072,38.80650442072,38.80650442072,0,0,0,3.048
3.62,0,0,0,0,0,0,0,0,0.0207481994364223,0,0,3.08524149111702,4103.44381518024,4103.44381518024,4103.44381518024,4103.44381518024,38.8063692450001,38.8063692450001,38.8063692450001,38.8063692450001,0,0,0,3.048
3.64,0,0,0,0,0,0,0,0,0.0202858365859683,0,0,3.085651834106,4103.42968492248,4103.42968492248,4103.42968492248,4103.42968492248,38.8062482259412,38.8062482259412,38.8062482259412,38.8062482259412,0,0,0,3.048
3.66,0,0,0,0,0,0,0,0,0.0198221805556558,0,0,3.08605291672383,4103.41671540223,4103.41671540223,4103.41671540223,4103.41671540223,38.806141252652,38.806141252652,38.806141252652,38.806141252652,0,0,0,3.048
3.68,0,0,0,0,0,0,0,0,0.0193573417174536,0,0,3.08644471421191,4103.40489798681,4103.40489798681,4103.40489798681,4103.40489798681,38.8060482130706,38.8060482130706,38.8060482130706,38.8060482130706,0,0,0,3.048
3.7,0,0,0,0,0,0,0,0,0.0188914296138185,0,0,3.08682720401079,4103.3942239466,4103.3942239466,4103.3942239466,4103.3942239466,38.8059689939794,38.8059689939794,38.8059689939794,38.8059689939794,0,0,0,3.048
3.72,0,0,0,0,0,0,0,0,0.0184245529485994,0,0,3.08720036574349,4103.38468445619,4103.38468445619,4103.38468445619,4103.38468445619,38.8059034810207,38.8059034810207,38.8059034810207,38.8059034810207,0,0,0,3.048
3.74,0,0,0,0,0,0,0,0,0.0179568195780454,0,0,3.08756418119866,4103.37627059547,4103.37627059547,4103.37627059547,4103.37627059547,38.8058515587121,38.8058515587121,38.8058515587121,38.8058515587121,0,0,0,3.048
3.76,0,0,0,0,0,0,0,0,0.0174883365019208,0,0,3.08791863431352,4103.36897335078,4103.36897335078,4103.36897335078,4103.36897335078,38.8058131104631,38.8058131104631,38.8058131104631,38.8058131104631,0,0,0,3.048
3.78,0,0,0,0,0,0,0,0,0.0170192098547327,0,0,3.08826371115665,4103.36278361619,4103.36278361619,4103.36278361619,4103.36278361619,38.8057880185908,38.8057880185908,38.8057880185908,38.8057880185908,0,0,0,3.048
3.8,0,0,0,0,0,0,0,0,0.0165495448970703,0,0,3.08859939991059,4103.35769219466,4103.35769219466,4103.35769219466,4103.35769219466,38.8057761643376,38.8057761643376,38.8057761643376,38.8057761643376,0,0,0,3.048
3.82,0,0,0,0,0,0,0,0,0.0160794460070633,0,0,3.08892569085429,4103.35368979932,4103.35368979932,4103.35368979932,4103.35368979932,38.805777427888,38.805777427888,38.805777427888,38.805777427888,0,0,0,3.048
3.84,0,0,0,0,0,0,0,0,0.015609016671958,0,0,3.08924257634537,4103.35076705479,4103.35076705479,4103.35076705479,4103.35076705479,38.8057916883862,38.8057916883862,38.8057916883862,38.8057916883862,0,0,0,3.048
3.86,0,0,0,0,0,0,0,0,0.015138359479818,0,0,3.0895500508022,4103.34891449847,4103.34891449847,4103.34891449847,4103.34891449847,38.8058188239538,38.8058188239538,38.8058188239538,38.8058188239538,0,0,0,3.048
3.88,0,0,0,0,0,0,0,0,0.0146675761113486,0,0,3.08984811068588,4103.34812258193,4103.34812258193,4103.34812258193,4103.34812258193,38.8058587117082,38.8058587117082,38.8058587117082,38.8058587117082,0,0,0,3.048
3.9,0,0,0,0,0,0,0,0,0.0141967673318512,0,0,3.09013675448195,4103.34838167226,4103.34838167226,4103.34838167226,4103.34838167226,38.805911227781,38.805911227781,38.805911227781,38.805911227781,0,0,0,3.048
3.92,0,0,0,0,0,0,0,0,0.0137260329833065,0,0,3.09041598268208,4103.34968205349,4103.34968205349,4103.34968205349,4103.34968205349,38.8059762473368,38.8059762473368,38.8059762473368,38.8059762473368,0,0,0,3.048
3.94,0,0,0,0,0,0,0,0,0.0132554719765924,0,0,3.09068579776543,4103.35201392804,4103.35201392804,4103.35201392804,4103.35201392804,38.8060536445921,38.8060536445921,38.8060536445921,38.8060536445921,0,0,0,3.048
3.96,0,0,0,0,0,0,0,0,0.0127851822838375,0,0,3.09094620418006,4103.35536741815,4103.35536741815,4103.35536741815,4103.35536741815,38.806143292835,38.806143292835,38.806143292835,38.806143292835,0,0,0,3.048
3.98,0,0,0,0,0,0,0,0,0.0123152609309114,0,0,3.09119720832398,4103.35973256738,4103.35973256738,4103.35973256738,4103.35973256738,38.8062450644443,38.8062450644443,38.8062450644443,38.8062450644443,0,0,0,3.048
4,0,0,0,0,0,0,0,0,0.0118458039900572,0,0,3.0914388185262,4103.36509934211,4103.36509934211,4103.36509934211,4103.36509934211,39.1554246813088,38.4572929805111,38.4572929805111,39.1554246813088,-0.174532925199433,0,0,3.048
4.02,-0.00547325998480744,-9.08964091127988e-17,0,-3.98367791748698e-05,-7.79112078109704e-19,0,8.95528992081527e-21,-4.5789292329803e-07,0.0113770812752454,0,0,3.09167104608924,4109.87175119665,4096.87116406952,4096.87116406952,4109.87175119665,39.1527422747734,38.4602262963472,38.4602262963472,39.1527422747734,-0.174532925199433,0,0,3.048
4.04,-0.0200644390119788,-6.49277970302254e-17,1.79997220912591e-37,-0.000284558731090808,-2.98663670813309e-18,2.72364836711696e-22,-3.74074322140693e-19,2.22447867232271e-05,0.0109098133277124,-2.70833816482603e-21,1.49218553144716e-07,3.09189391286523,4114.70838711564,4092.04917349914,4092.04917349914,4114.70838711564,39.1387158549117,38.4745238455122,38.4745238455122,39.1387158549117,-0.174532925199433,0,0,3.048
4.06,-0.0412386782555567,-1.03867779190585e-16,-2.69995831368886e-36,-0.000890617538849273,-5.06425350800443e-18,1.54465181523756e-21,-1.06533867810068e-18,0.000122950118366193,0.0104443947277206,-1.75346115457518e-20,1.47486222947288e-06,3.09210745163436,4118.07676624514,4088.69724936391,4088.69724936391,4118.07676624514,39.116066370259,38.4974613532555,38.4974613532555,39.116066370259,-0.174532925199433,0,0,3.048
4.08,-0.0667886778049448,-1.42823383096071e-16,-4.85992496463995e-36,-0.00196705084849912,-7.92071797634657e-18,5.73009596605348e-21,-2.2336518855986e-18,0.000383136859841125,0.00998109299642698,-5.11671865647902e-20,6.40110723383597e-06,3.09231169612974,4120.17981419544,4086.61235449979,4086.61235449979,4120.17981419544,39.0872152618004,38.5266173388487,38.5266173388487,39.0872152618004,-0.174532925199433,0,0,3.048
4.1,-0.0948315633020975,-1.16884595113104e-16,-4.85992496463995e-36,-0.00358201619711015,-1.03881959522856e-17,1.24899886682266e-20,-3.96745842248337e-18,0.000902107393087415,0.00952059475614585,-1.14789725289116e-19,1.91780804557368e-05,3.0925066720274,4121.21566883815,4085.59630330211,4085.59630330211,4121.21566883815,39.0542759849304,38.5598813113704,38.5598813113704,39.0542759849304,-0.174532925199433,0,0,3.048
4.12,-0.123797190445592,-1.29913454571806e-16,-1.20598138011436e-35,-0.00576917322180574,-1.31162049078902e-17,2.56107452877275e-20,-6.13330414569305e-18,0.00178945892605974,0.00906458935871719,-2.17976278923123e-19,4.61508075704699e-05,3.09269238781838,4121.37305209997,4085.460431236,4085.460431236,4121.37305209997,39.019056146169,38.5954517089491,38.5954517089491,39.019056146169,-0.174532925199433,0,0,3.048
4.14,-0.152409931669096,-1.8183336328131e-16,-5.39991662737771e-37,-0.00853376373482096,-1.57140941664705e-17,4.40659200572314e-20,-8.93856186117484e-18,0.00315879217302664,0.00861630732068094,-3.70387106371964e-19,9.58930214231733e-05,3.09286882389124,4120.82783951025,4086.02906535356,4086.02906535356,4120.82783951025,38.9830682078723,38.6318258292543,38.6318258292543,38.9830682078723,-0.174532925199433,0,0,3.048
4.16,-0.179665764859016,-2.20847357564327e-16,-2.93395470087523e-35,-0.0118582779006493,-2.01296370414586e-17,8.95767989035691e-20,-1.2341411822476e-17,0.00512258495206821,0.00818093527219564,-5.84991684171409e-19,0.000179229556220002,3.09303591911983,4119.74068893535,4087.14194127839,4087.14194127839,4119.74068893535,38.9475466505775,38.6677835456167,38.6677835456167,38.9475466505775,-0.174532925199433,0,0,3.048
